series_index,series_title,question_number,level,points,prompt,image_url,audio_url,image_local_path,audio_local_path,A,B,C,D,correct_answer_text,correct_letter
17,Série 16,29,B2,21,Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139202450-n9h0iv.mp3,,tcf_oral_output\audios\series_17_q29.mp3,"D’un outil qui facilite l’apprentissage, quel que soit la discipline étudiée.",De la bonne méthode de révision d’un cours quand on est pris par le temps.,De la difficulté à rédiger des cours motivants pour les jeunes étudiants.,Des limites de l’enseignement à distance pour certaines disciplines.,"D’un outil qui facilite l’apprentissage, quel que soit la discipline étudiée.",A
17,Série 16,30,C1,26,Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139202291-ssvap3.mp3,,tcf_oral_output\audios\series_17_q30.mp3,D’un appel à un projets imaginaires.,D’un examen de fin d’études.,D’un nouveau plan d’urbanisme.,D’une rénovation d’un monument.,D’un appel à un projets imaginaires.,A
17,Série 16,31,C1,26,Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139195097-detl03.mp3,,tcf_oral_output\audios\series_17_q31.mp3,Elle annonce de futures découvertes.,Elle confirme une théorie ancienne.,Elle illustre les progrès du matériel scientifiques.,Elle permet la poursuite des travaux d’Einstein.,Elle confirme une théorie ancienne.,B
17,Série 16,32,C1,26,Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139195584-3v57r0.mp3,,tcf_oral_output\audios\series_17_q32.mp3,La conférence qui a eu lieu est uniquement symbolique.,La secrétaire d'État a fait part de son pessimisme.,Les discussions s’annoncent longues et difficiles.,Tous les points de l’accord ont déjà été traités sans succès.,Les discussions s’annoncent longues et difficiles.,C
17,Série 16,33,C1,26,Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139198838-52fizi.mp3,,tcf_oral_output\audios\series_17_q33.mp3,C'est la reproduction d'un café du siècle dernier.,Il contient un dépôt-vente de meubles design.,C'est à la fois un restaurant et une galerie d’art.,Il y organise un festival de musique électronique.,C'est à la fois un restaurant et une galerie d’art.,C
17,Série 16,34,C1,26,Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139198874-xtsp9r.mp3,,tcf_oral_output\audios\series_17_q34.mp3,Une littérature axée sur les débats avec le public.,Une littérature expérimentée à travers le jeu.,Une littérature interprétée par les comédiens.,Une littérature portée sur l’interdisciplinarité.,Une littérature portée sur l’interdisciplinarité.,D
17,Série 16,35,C1,26,Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139200250-repcka.mp3,,tcf_oral_output\audios\series_17_q35.mp3,Allonger la durée de vie des smartphones.,Evaluer la consommation téléphonique.,Gérer le temps de connexion à internet.,Optimiser l’utilisation des appareils.,Optimiser l’utilisation des appareils.,D
17,Série 16,36,C2,33,Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139200989-lvsji3.mp3,,tcf_oral_output\audios\series_17_q36.mp3,Des partitions musicales ponctuent les chapitres.,Elle réunit des textes de musiciens sur le thème de la peur.,L'éditeur a choisi d’accompagner le livre d’un DVD.,Sa mise en page est comparable à celle du livret d’un disque.,Sa mise en page est comparable à celle du livret d’un disque.,D
17,Série 16,37,C2,33,Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139199728-ln52mg.mp3,,tcf_oral_output\audios\series_17_q37.mp3,De consulter un médecin psychothérapeute.,D'attendre que le temps ait fait son œuvre.,De prescrire un traitement médicamenteux.,D’informer les utilisateurs sur leurs dangers.,D'attendre que le temps ait fait son œuvre.,B
17,Série 16,38,C2,33,Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139200854-y2xzzg.mp3,,tcf_oral_output\audios\series_17_q38.mp3,Un durcissement des politiques relatives à la consommation.,Un renforcement des pouvoirs de la Commission européenne.,Une homogénéisation des règlementations internationales.,Une législation dans le respect de la singularité des États.,Une législation dans le respect de la singularité des États.,D
17,Série 16,39,C2,33,Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139195403-k7o4v0.mp3,,tcf_oral_output\audios\series_17_q39.mp3,Le processus d’attractivité des cellules femelles.,Les différences avec la reproduction des plantes terrestres.,La constitution de certains organismes aquatiques.,L’influence de la météorologie sur leur fécondation.,Le processus d’attractivité des cellules femelles.,A
18,Série 17,1,A1,3,Écoutez les 4 propositions. Choisissez celle qui correspond à l’image.,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/images/1766139211951-ogc4v1.jpg,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139218704-iu9hno.mp3,tcf_oral_output\images\series_18_q01.jpg,tcf_oral_output\audios\series_18_q01.mp3,,,,,B,B
18,Série 17,2,A1,3,Écoutez les 4 propositions. Choisissez celle qui correspond à l’image.,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/images/1766139214668-6ip5k9.jpg,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139215454-frgulk.mp3,tcf_oral_output\images\series_18_q02.jpg,tcf_oral_output\audios\series_18_q02.mp3,,,,,B,B
18,Série 17,3,A1,3,Écoutez les 4 propositions. Choisissez celle qui correspond à l’image.,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/images/1766139211665-vejmkr.jpg,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139214065-ycrqvr.mp3,tcf_oral_output\images\series_18_q03.jpg,tcf_oral_output\audios\series_18_q03.mp3,,,,,C,C
18,Série 17,4,A1,3,Écoutez les 4 propositions. Choisissez celle qui correspond à l’image.,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/images/1766139211469-83fwe1.jpg,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139218255-tqd8lu.mp3,tcf_oral_output\images\series_18_q04.jpg,tcf_oral_output\audios\series_18_q04.mp3,,,,,D,D
18,Série 17,5,A2,9,Écoutez l'extrait sonore et les 4 propositions. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139215255-thq314.mp3,,tcf_oral_output\audios\series_18_q05.mp3,,,,,C,C
18,Série 17,6,A2,9,Écoutez l'extrait sonore et les 4 propositions. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139216919-yyhbuy.mp3,,tcf_oral_output\audios\series_18_q06.mp3,,,,,C,C
18,Série 17,7,A2,9,Écoutez l'extrait sonore et les 4 propositions. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139214321-jwu3fv.mp3,,tcf_oral_output\audios\series_18_q07.mp3,,,,,B,B
18,Série 17,8,A2,9,Écoutez l'extrait sonore et les 4 propositions. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139218950-iok39z.mp3,,tcf_oral_output\audios\series_18_q08.mp3,,,,,A,A
18,Série 17,9,A2,9,Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139214608-7c6k3e.mp3,,tcf_oral_output\audios\series_18_q09.mp3,D’un atelier de cuisine.,D’une recette familiale.,Des courses pour un repas.,Des horaires d’un magasin.,Des courses pour un repas.,C
18,Série 17,10,A2,9,Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139214225-13hxlp.mp3,,tcf_oral_output\audios\series_18_q10.mp3,D’un prochain déménagement.,De sport pour le week-end.,De vacances en famille.,D’un problème de santé.,De vacances en famille.,C
18,Série 17,11,B1,15,Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139214844-0h9hb3.mp3,,tcf_oral_output\audios\series_18_q11.mp3,Changer de propriétaire.,Louer un appartement.,Partager un logement.,Partir vivre à l’étranger.,Louer un appartement.,B
18,Série 17,12,B1,15,Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139215068-4nlwu2.mp3,,tcf_oral_output\audios\series_18_q12.mp3,La distance à parcourir.,L’adresse d’un garage.,Le bus à emprunter.,Le chemin à suivre.,Le chemin à suivre.,D
18,Série 17,13,B1,15,Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139216599-buva1z.mp3,,tcf_oral_output\audios\series_18_q13.mp3,La date de départ.,La durée du voyage.,La situation de l’hôtel.,Le prix du séjour.,Le prix du séjour.,D
18,Série 17,14,B1,15,Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139215417-rup09u.mp3,,tcf_oral_output\audios\series_18_q14.mp3,Parce que la file d’attente est très longue.,Parce qu’il manque d’information.,Parce que les conducteurs sont en grève.,Parce que les guichets sont fermés.,Parce qu’il manque d’information.,B
18,Série 17,15,B1,15,Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139214551-asts7f.mp3,,tcf_oral_output\audios\series_18_q15.mp3,Manger des plats typiques.,Rencontrer sa famille.,Travailler toute la journée.,Voir une exposition.,Travailler toute la journée.,C
18,Série 17,16,B1,15,Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139215128-4ywd8q.mp3,,tcf_oral_output\audios\series_18_q16.mp3,Il aura lieu plus tard dans le semestre.,Il évaluera le chapitre des maladies.,Il se fera dans le grand amphithéâtre.,Il sera corrigé par un enseignant extérieur.,Il aura lieu plus tard dans le semestre.,A
18,Série 17,17,B1,15,Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139219470-bkz3lp.mp3,,tcf_oral_output\audios\series_18_q17.mp3,Une contribution financière.,Une formation artistique.,Une intervention télévisée.,Une participation bénévole.,Une participation bénévole.,D
18,Série 17,18,B1,15,Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139218918-8m2taj.mp3,,tcf_oral_output\audios\series_18_q18.mp3,De participer à un match.,De préparer une épreuve sportive.,De tester un nouveau jeu.,De voir une compétition mondiale.,De voir une compétition mondiale.,D
18,Série 17,19,B1,15,Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139215618-uxhp6f.mp3,,tcf_oral_output\audios\series_18_q19.mp3,L’affiche.,Le carton.,Les billets.,Les jouets.,L’affiche.,A
18,Série 17,20,B2,21,Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139214582-d236d1.mp3,,tcf_oral_output\audios\series_18_q20.mp3,C’est meilleur marché.,C’est plus simple.,C’est plus rapide.,C’est trop tard.,C’est plus simple.,B
18,Série 17,21,B2,21,Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139215542-pq712d.mp3,,tcf_oral_output\audios\series_18_q21.mp3,Le comportement des habitants.,Le sentiment de solitude.,Les conditions météoritiques.,Les obstacles linguistiques.,Les conditions météoritiques.,C
18,Série 17,22,B2,21,Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139215363-ol14xe.mp3,,tcf_oral_output\audios\series_18_q22.mp3,Elle a perdu aux jeux de société.,Elle est restée près de chez elle.,La météo était très mauvaise.,Le logement était mal situé.,La météo était très mauvaise.,C
18,Série 17,23,B2,21,Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139214257-vhople.mp3,,tcf_oral_output\audios\series_18_q23.mp3,De conservation des plantes.,De nettoyage d’espaces verts.,De procédés de recyclage.,De techniques de culture.,De procédés de recyclage.,C
18,Série 17,24,B2,21,Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139217714-ccd3k5.mp3,,tcf_oral_output\audios\series_18_q24.mp3,Pour afficher notre niveau de vie.,Pour affirmer notre personnalité.,Pour améliorer notre quotidien.,Pour imiter notre entourage.,Pour affirmer notre personnalité.,B
18,Série 17,25,B2,21,Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139213612-b0out4.mp3,,tcf_oral_output\audios\series_18_q25.mp3,C’est le jeune public qui les crée.,Ce sont des outils de jardinage transformés.,Ils sont confectionnés sur scène.,Ils sont réalisés avec des objets recyclés.,Ils sont réalisés avec des objets recyclés.,D
18,Série 17,26,B2,21,Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139214395-efh81n.mp3,,tcf_oral_output\audios\series_18_q26.mp3,Pour annoncer une nouvelle.,Pour annuler une livraison.,Pour faire une réclamation.,Pour obtenir une information.,Pour obtenir une information.,D
18,Série 17,27,B2,21,Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139217677-xw1dch.mp3,,tcf_oral_output\audios\series_18_q27.mp3,En les incitant à travailler de manière collaborative.,En les poussant à prendre des risques importants.,En leur offrant des formations personnalisées.,En leur proposant de participer à des compétitions.,En les incitant à travailler de manière collaborative.,A
18,Série 17,28,B2,21,Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139216633-ma4l1e.mp3,,tcf_oral_output\audios\series_18_q28.mp3,Des besoins énergétiques des jeunes.,Des bons réflexes pour les repas.,Des comportements alimentaires.,Des conseils de préparation culinaire.,Des comportements alimentaires.,C
18,Série 17,29,B2,21,Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139219068-2dm8jd.mp3,,tcf_oral_output\audios\series_18_q29.mp3,L’absence d’éléments ornementaux.,La limitation du nombre d’étages.,Le respect d’obligations légales.,L’utilisation d’un matériau unique.,L’utilisation d’un matériau unique.,D
